RuleKey,AntecedentKey,ConsequentKey,AntecedentItems,ConsequentItems,AntecedentLength,ConsequentLength,AntecedentSupport,ConsequentSupport,Support,Confidence,ReverseConfidence,Lift,Leverage,Conviction,Kulczynski,Cosine,AllConfidence,MaxConfidence,ImbalanceRatio,ConfidenceGapVsConsequentBaseRate,ExpectedSupportUnderIndependence,ChiSquare,NonPositiveDependence,WeakPositiveDependence,DirectionalConfidenceImbalance,MisleadingCandidate,DiagnosticFlags,UndirectedPairKey
"[""21166""] -> [""85123A""]","[""21166""]","[""85123A""]",21166 — COOK WITH WINE METAL SIGN,85123A — WHITE HANGING HEART T-LIGHT HOLDER,1,1,0.0360613422411175,0.1382731045652394,0.0111094240307723,0.3080701754385965,0.0803440702781844,2.2279833551668338,0.0061231102843034,1.245396375248006,0.1942071228583904,0.1573264498615894,0.0803440702781844,0.3080701754385965,0.6262015503875968,0.1697970708733571,0.0049863137464689,357.69963175816,False,False,False,False,,"[""21166""] || [""85123A""]"
"[""85150""] -> [""21166""]","[""85150""]","[""21166""]",85150 — LADIES & GENTLEMEN METAL SIGN,21166 — COOK WITH WINE METAL SIGN,1,1,0.0280898876404494,0.0360613422411175,0.0084269662921348,0.3,0.2336842105263157,8.319157894736842,0.007414007240418,1.377055225369832,0.2668421052631579,0.2647739850474263,0.2336842105263157,0.3,0.1430517711171662,0.2639386577588825,0.0010129590517167,2288.819792793101,False,False,False,False,,"[""21166""] || [""85150""]"
"[""21166""] -> [""85152""]","[""21166""]","[""85152""]",21166 — COOK WITH WINE METAL SIGN,85152 — HAND OVER THE CHOCOLATE SIGN,1,1,0.0360613422411175,0.0369470594189695,0.0138931065897358,0.3852631578947368,0.3760273972602739,10.42743763518385,0.0125607460352254,1.5666100916985937,0.3806452775775054,0.380617265141023,0.3760273972602739,0.3852631578947368,0.0149828767123286,0.3483160984757673,0.0013323605545103,5040.603311543029,False,False,False,False,,"[""21166""] || [""85152""]"
"[""21169""] -> [""21181""]","[""21169""]","[""21181""]",21169 — YOU'RE CONFUSING ME METAL SIGN,21181 — PLEASE ONE PERSON METAL SIGN,1,1,0.0195363903229071,0.0458042311974896,0.0083510476768903,0.4274611398963731,0.1823204419889502,9.332350499527667,0.0074561983377755,1.666604374469543,0.3048907909426617,0.2791682359420699,0.1823204419889502,0.4274611398963731,0.4609236234458259,0.3816569086988834,0.0008948493391148,2624.15203558281,False,False,False,False,,"[""21169""] || [""21181""]"
"[""21174""] -> [""21175""]","[""21174""]","[""21175""]",21174 — POTTERING IN THE SHED METAL SIGN,21175 — GIN + TONIC DIET METAL SIGN,1,1,0.0287225427674865,0.0419829942301852,0.0091102338293349,0.3171806167400881,0.216998191681736,7.554978451537868,0.0079043754820513,1.4030313568370836,0.2670894042109121,0.2623501863332612,0.216998191681736,0.3171806167400881,0.2152834839769926,0.2751976225099029,0.0012058583472836,2200.367795720103,False,False,False,False,,"[""21174""] || [""21175""]"
"[""21174""] -> [""21181""]","[""21174""]","[""21181""]",21174 — POTTERING IN THE SHED METAL SIGN,21181 — PLEASE ONE PERSON METAL SIGN,1,1,0.0287225427674865,0.0458042311974896,0.00885717177852,0.3083700440528634,0.1933701657458563,6.7323484313773205,0.0075415577890183,1.3796333727271963,0.2508701048993599,0.2441916594184969,0.1933701657458563,0.3083700440528634,0.2601156069364161,0.2625658128553738,0.0013156139895017,1843.2567156786288,False,False,False,False,,"[""21174""] || [""21181""]"
"[""21174""] -> [""85123A""]","[""21174""]","[""85123A""]",21174 — POTTERING IN THE SHED METAL SIGN,85123A — WHITE HANGING HEART T-LIGHT HOLDER,1,1,0.0287225427674865,0.1382731045652394,0.0103755440834092,0.3612334801762114,0.0750366032210834,2.6124637998980917,0.006403988923941,1.3490483121633836,0.2181350416986474,0.1646381891365229,0.0750366032210834,0.3612334801762114,0.6994667959282597,0.222960375610972,0.0039715551594682,487.52912458291735,False,False,False,False,,"[""21174""] || [""85123A""]"
"[""21174""] -> [""85152""]","[""21174""]","[""85152""]",21174 — POTTERING IN THE SHED METAL SIGN,85152 — HAND OVER THE CHOCOLATE SIGN,1,1,0.0287225427674865,0.0369470594189695,0.0087306407531126,0.3039647577092511,0.2363013698630137,8.227035181944363,0.0076694272588184,1.3836266931132526,0.2701330637861324,0.2680061354461406,0.2363013698630137,0.3039647577092511,0.1444444444444444,0.2670176982902816,0.0010612134942942,2341.545534227074,False,False,False,False,,"[""21174""] || [""85152""]"
"[""21175""] -> [""21181""]","[""21175""]","[""21181""]",21175 — GIN + TONIC DIET METAL SIGN,21181 — PLEASE ONE PERSON METAL SIGN,1,1,0.0419829942301852,0.0458042311974896,0.0164743395080473,0.3924050632911392,0.3596685082872928,8.567004685642353,0.014551340733965,1.5704472028207983,0.376036785789216,0.3756803744651892,0.3596685082872928,0.3924050632911392,0.0535841022001419,0.3466008320936496,0.0019229987740822,4759.806362222928,False,False,False,False,,"[""21175""] || [""21181""]"
"[""21907""] -> [""21175""]","[""21907""]","[""21175""]",21907 — I'M ON HOLIDAY METAL SIGN,21175 — GIN + TONIC DIET METAL SIGN,1,1,0.0195110841178256,0.0419829942301852,0.0075918615244457,0.3891050583657587,0.1808318264014466,9.26815882241189,0.0067727277925024,1.5682189202728811,0.2849684423836027,0.2652594548104208,0.1808318264014466,0.3891050583657587,0.4169014084507042,0.3471220641355735,0.0008191337319433,2355.751635274532,False,False,False,False,,"[""21175""] || [""21907""]"
"[""21908""] -> [""21175""]","[""21908""]","[""21175""]",21908 — CHOCOLATE THIS WAY METAL SIGN,21175 — GIN + TONIC DIET METAL SIGN,1,1,0.0246482437493673,0.0419829942301852,0.0099200323919425,0.4024640657084189,0.2362869198312236,9.586359264939048,0.0088852253168286,1.6032793189343637,0.3193754927698213,0.3083780057478054,0.2362869198312236,0.4024640657084189,0.3056671128960285,0.3604810714782336,0.0010348070751138,3226.3835113069754,False,False,False,False,,"[""21175""] || [""21908""]"
"[""22413""] -> [""21175""]","[""22413""]","[""21175""]",22413 — METAL SIGN TAKE IT OR LEAVE IT,21175 — GIN + TONIC DIET METAL SIGN,1,1,0.0222947666767891,0.0419829942301852,0.008958396598846,0.4018161180476731,0.213381555153707,9.570925690640054,0.008022395538091,1.6015426604994438,0.3075988366006901,0.2928141870791749,0.213381555153707,0.4018161180476731,0.3559011893870082,0.3598331238174878,0.0009360010607549,2900.8389569682104,False,False,False,False,,"[""21175""] || [""22413""]"
"[""82600""] -> [""21175""]","[""82600""]","[""21175""]",82600 — NO SINGING METAL SIGN,21175 — GIN + TONIC DIET METAL SIGN,1,1,0.0303927523028646,0.0419829942301852,0.0109322805952019,0.3597002497918402,0.2603978300180832,8.56776074187725,0.0096563018506313,1.4962008113518177,0.3100490399049617,0.3060476507061566,0.2603978300180832,0.3597002497918402,0.1886326194398682,0.3177172555616549,0.0012759787445706,3108.723753557923,False,False,False,False,,"[""21175""] || [""82600""]"
"[""21175""] -> [""85123A""]","[""21175""]","[""85123A""]",21175 — GIN + TONIC DIET METAL SIGN,85123A — WHITE HANGING HEART T-LIGHT HOLDER,1,1,0.0419829942301852,0.1382731045652394,0.0137918817694098,0.3285111512959614,0.0997437774524158,2.37581380940908,0.0079867628182576,1.2833078272228615,0.2141274643741886,0.1810164168397476,0.0997437774524158,0.3285111512959614,0.5784432958346001,0.190238046730722,0.0058051189511522,525.9695015079451,False,False,False,False,,"[""21175""] || [""85123A""]"
"[""85150""] -> [""21175""]","[""85150""]","[""21175""]",85150 — LADIES & GENTLEMEN METAL SIGN,21175 — GIN + TONIC DIET METAL SIGN,1,1,0.0280898876404494,0.0419829942301852,0.0095404393157202,0.3396396396396396,0.2272453285111513,8.089933694996986,0.0083611417249846,1.4507488081916706,0.2834424840753955,0.2778156249841232,0.2272453285111513,0.3396396396396396,0.2295150501672241,0.2976566454094544,0.0011792975907355,2515.8307225256503,False,False,False,False,,"[""21175""] || [""85150""]"
"[""85152""] -> [""21175""]","[""85152""]","[""21175""]",85152 — HAND OVER THE CHOCOLATE SIGN,21175 — GIN + TONIC DIET METAL SIGN,1,1,0.0369470594189695,0.0419829942301852,0.0147282113574248,0.3986301369863014,0.3508137432188065,9.495038271941342,0.0131770631750159,1.593057891143428,0.374721940102554,0.3739584609498627,0.3508137432188065,0.3986301369863014,0.0784391013007489,0.3566471427561161,0.0015511481824089,4794.392272250933,False,False,False,False,,"[""21175""] || [""85152""]"
"[""21908""] -> [""21181""]","[""21908""]","[""21181""]",21908 — CHOCOLATE THIS WAY METAL SIGN,21181 — PLEASE ONE PERSON METAL SIGN,1,1,0.0246482437493673,0.0458042311974896,0.007971454600668,0.3234086242299794,0.1740331491712707,7.060671378492745,0.0068424607453599,1.4102984504000682,0.2487208867006251,0.237242115451476,0.1740331491712707,0.3234086242299794,0.3385986229242608,0.2776043930324898,0.0011289938553081,1760.7888155742412,False,False,False,False,,"[""21181""] || [""21908""]"
"[""82600""] -> [""21181""]","[""82600""]","[""21181""]",82600 — NO SINGING METAL SIGN,21181 — PLEASE ONE PERSON METAL SIGN,1,1,0.0303927523028646,0.0458042311974896,0.0113624860815872,0.3738551207327227,0.2480662983425414,8.16202151982004,0.0099703694283787,1.5239216999093284,0.3109607095376321,0.3045338337797139,0.2480662983425414,0.3738551207327227,0.2377049180327868,0.3280508895352331,0.0013921166532084,3049.9063851011333,False,False,False,False,,"[""21181""] || [""82600""]"
"[""21181""] -> [""85123A""]","[""21181""]","[""85123A""]",21181 — PLEASE ONE PERSON METAL SIGN,85123A — WHITE HANGING HEART T-LIGHT HOLDER,1,1,0.0458042311974896,0.1382731045652394,0.0146269865370988,0.3193370165745856,0.1057833089311859,2.3094658760910187,0.008293493287198,1.2660111044942506,0.2125601627528857,0.1837947939346287,0.1057833089311859,0.3193370165745856,0.5456989247311829,0.1810639120093462,0.0063334932499008,521.9122918521743,False,False,False,False,,"[""21181""] || [""85123A""]"
"[""85150""] -> [""21181""]","[""85150""]","[""21181""]",85150 — LADIES & GENTLEMEN METAL SIGN,21181 — PLEASE ONE PERSON METAL SIGN,1,1,0.0280898876404494,0.0458042311974896,0.0115396295171576,0.4108108108108108,0.2519337016574586,8.968839779005526,0.0102529938093629,1.6195065800776551,0.3313722562341347,0.3217096334405755,0.2519337016574586,0.4108108108108108,0.284090909090909,0.3650065796133212,0.0012866357077946,3481.410057904122,False,False,False,False,,"[""21181""] || [""85150""]"
"[""85152""] -> [""21181""]","[""85152""]","[""21181""]",85152 — HAND OVER THE CHOCOLATE SIGN,21181 — PLEASE ONE PERSON METAL SIGN,1,1,0.0369470594189695,0.0458042311974896,0.0135135135135135,0.3657534246575343,0.2950276243093923,7.985144933020511,0.0118211818618196,1.504455531805254,0.3303905244834633,0.3284925630204383,0.2950276243093923,0.3657534246575343,0.1279239766081871,0.3199491934600447,0.0016923316516938,3550.762699754291,False,False,False,False,,"[""21181""] || [""85152""]"
"[""21210""] -> [""21212""]","[""21210""]","[""21212""]",21210 — SET OF 72 RETROSPOT PAPER DOILIES,21212 — PACK OF 72 RETROSPOT CAKE CASES,1,1,0.0293805040996052,0.0789047474440732,0.0154873975098694,0.5271317829457365,0.1962796664528543,6.680609215806197,0.0131691362541105,1.9478899603231892,0.3617057246992954,0.3216601475677202,0.1962796664528543,0.5271317829457365,0.533678756476684,0.4482270355016632,0.0023182612557589,3306.523606782678,False,False,True,True,high directional confidence imbalance,"[""21210""] || [""21212""]"
"[""21213""] -> [""21212""]","[""21213""]","[""21212""]",21213 — PACK OF 72 SKULL CAKE CASES,21212 — PACK OF 72 RETROSPOT CAKE CASES,1,1,0.0374784897256807,0.0789047474440732,0.0218139487802409,0.5820391627278867,0.276459268762027,7.37647836894008,0.0188567180138507,2.203783633336556,0.4292492157449568,0.4011360384191552,0.276459268762027,0.5820391627278867,0.4380519132994381,0.5031344152838134,0.0029572307663901,5359.261967199946,False,False,False,False,,"[""21212""] || [""21213""]"
"[""21238""] -> [""21212""]","[""21238""]","[""21212""]",21238 — RED RETROSPOT CUP,21212 — PACK OF 72 RETROSPOT CAKE CASES,1,1,0.0228515031885818,0.0789047474440732,0.0076930863447717,0.3366555924695459,0.0974983964079538,4.2666075663972345,0.0058899942569592,1.3885626261402368,0.2170769944387499,0.1811722396162015,0.0974983964079538,0.3366555924695459,0.5959106806564434,0.2577508450254727,0.0018030920878124,844.7334650911473,False,False,False,False,,"[""21212""] || [""21238""]"
"[""21974""] -> [""21212""]","[""21974""]","[""21212""]",21974 — SET OF 36 PAISLEY FLOWER DOILIES,21212 — PACK OF 72 RETROSPOT CAKE CASES,1,1,0.0204474137058406,0.0789047474440732,0.0082498228565644,0.4034653465346534,0.104554201411161,5.113321563073561,0.0066364248422205,1.5440766889319268,0.2540097739729072,0.2053874317089729,0.104554201411161,0.4034653465346534,0.6416666666666666,0.3245605990905801,0.0016133980143438,1195.5493835083964,False,False,False,False,,"[""21212""] || [""21974""]"
"[""21975""] -> [""21212""]","[""21975""]","[""21212""]",21975 — PACK OF 60 DINOSAUR CAKE CASES,21212 — PACK OF 72 RETROSPOT CAKE CASES,1,1,0.0329739852211762,0.0789047474440732,0.0190302662212774,0.5771297006907138,0.241180243745991,7.314258259298988,0.0164284622451759,2.1781980291839798,0.4091549722183524,0.3730848186212315,0.241180243745991,0.5771297006907138,0.4946852003270645,0.4982249532466405,0.0026018039761015,4602.030899323047,False,False,False,False,,"[""21212""] || [""21975""]"
"[""21976""] -> [""21212""]","[""21976""]","[""21212""]",21976 — PACK OF 60 MUSHROOM CAKE CASES,21212 — PACK OF 72 RETROSPOT CAKE CASES,1,1,0.0240408948274116,0.0789047474440732,0.0146522927421803,0.6094736842105263,0.1856959589480436,7.724170014516727,0.0127553520074939,2.358599703310324,0.3975848215792849,0.3364175979984857,0.1856959589480436,0.6094736842105263,0.6213814846660934,0.530568936766453,0.0018969407346864,3770.230883776618,False,False,True,True,high directional confidence imbalance,"[""21212""] || [""21976""]"
"[""21977""] -> [""21212""]","[""21977""]","[""21212""]",21977 — PACK OF 60 PINK PAISLEY CAKE CASES,21212 — PACK OF 72 RETROSPOT CAKE CASES,1,1,0.0504352667274015,0.0789047474440732,0.0281151938455309,0.557451078775715,0.3563181526619627,7.06486107405425,0.0241356118621308,2.08134108655778,0.4568846157188388,0.4456791879690827,0.3563181526619627,0.557451078775715,0.28125,0.4785463313316417,0.0039795819834,6613.373128545812,False,False,False,False,,"[""21212""] || [""21977""]"
"[""22083""] -> [""21212""]","[""22083""]","[""21212""]",22083 — PAPER CHAIN KIT RETROSPOT,21212 — PACK OF 72 RETROSPOT CAKE CASES,1,1,0.0354539933191618,0.0789047474440732,0.0108816681850389,0.3069236259814418,0.1379089159717767,3.889799231649344,0.0080841797963066,1.328995312905101,0.2224162709766092,0.2057364929836894,0.1379089159717767,0.3069236259814418,0.4199070677427243,0.2280188785373685,0.0027974883887323,1039.0803229211508,False,False,False,False,,"[""21212""] || [""22083""]"
"[""22196""] -> [""21212""]","[""22196""]","[""21212""]",22196 — SMALL HEART MEASURING SPOONS,21212 — PACK OF 72 RETROSPOT CAKE CASES,1,1,0.0248253871849377,0.0789047474440732,0.0082751290616459,0.3333333333333333,0.1048749198203976,4.224502886465682,0.006316288155617,1.38164287883389,0.2191041265768655,0.1869714058534064,0.1048749198203976,0.3333333333333333,0.566542948038176,0.25442858588926,0.0019588409060288,896.0056559010758,False,False,False,False,,"[""21212""] || [""22196""]"
"[""22348""] -> [""21212""]","[""22348""]","[""21212""]",22348 — TEA BAG PLATE RED RETROSPOT,21212 — PACK OF 72 RETROSPOT CAKE CASES,1,1,0.024319263083308,0.0789047474440732,0.0099200323919425,0.4079084287200832,0.1257216164207825,5.169631003625019,0.0080011270803281,1.5556635109072858,0.2668150225704329,0.2264572962179634,0.1257216164207825,0.4079084287200832,0.5850284784377543,0.32900368127601,0.0019189053116143,1466.9303490716695,False,False,False,False,,"[""21212""] || [""22348""]"
"[""22355""] -> [""21212""]","[""22355""]","[""21212""]",22355 — CHARLOTTE BAG SUKI DESIGN,21212 — PACK OF 72 RETROSPOT CAKE CASES,1,1,0.0440834092519485,0.0789047474440732,0.0141714748456321,0.3214695752009185,0.1796023091725465,4.074147445041532,0.0106930845721334,1.3574855583353844,0.2505359421867325,0.2402845771888045,0.1796023091725465,0.3214695752009185,0.32,0.2425648277568452,0.0034783902734987,1475.2856871484337,False,False,False,False,,"[""21212""] || [""22355""]"
"[""22356""] -> [""21212""]","[""22356""]","[""21212""]",22356 — CHARLOTTE BAG PINK POLKADOT,21212 — PACK OF 72 RETROSPOT CAKE CASES,1,1,0.0400850288490737,0.0789047474440732,0.0138678003846543,0.3459595959595959,0.1757536882617062,4.384521935195444,0.0107049013070297,1.408315521282421,0.260856642110651,0.246584012010975,0.1757536882617062,0.3459595959595959,0.3692826191622533,0.2670548485155227,0.0031628990776245,1619.2565726604894,False,False,False,False,,"[""21212""] || [""22356""]"
"[""22417""] -> [""21212""]","[""22417""]","[""21212""]",22417 — PACK OF 60 SPACEBOY CAKE CASES,21212 — PACK OF 72 RETROSPOT CAKE CASES,1,1,0.027912744204879,0.0789047474440732,0.0156645409454398,0.5611967361740707,0.1985246953175112,7.112331695527447,0.0134620929134828,2.099107569357825,0.3798607157457909,0.3337834793127711,0.1985246953175112,0.5611967361740707,0.5594114380899501,0.4822919887299974,0.002202448031957,3631.471841002688,False,False,True,True,high directional confidence imbalance,"[""21212""] || [""22417""]"
"[""22951""] -> [""21212""]","[""22951""]","[""21212""]",22951 — 60 CAKE CASES DOLLY GIRL DESIGN,21212 — PACK OF 72 RETROSPOT CAKE CASES,1,1,0.0160441340216621,0.0789047474440732,0.0086800283429496,0.5410094637223974,0.1100064143681847,6.856488123301558,0.0074140700000115,2.006784845774768,0.3255079390452911,0.2439559616884888,0.1100064143681847,0.5410094637223974,0.7286594309181577,0.4621047162783241,0.0012659583429381,1893.1575713920383,False,False,True,True,high directional confidence imbalance,"[""21212""] || [""22951""]"
"[""84378""] -> [""21212""]","[""84378""]","[""21212""]",84378 — SET OF 3 HEART COOKIE CUTTERS,21212 — PACK OF 72 RETROSPOT CAKE CASES,1,1,0.0315821439416945,0.0789047474440732,0.0101730944427573,0.3221153846153846,0.1289288005131494,4.082332116248089,0.0076811133512955,1.358778812281083,0.225522092564267,0.203788984406158,0.1289288005131494,0.3221153846153846,0.4717457114026237,0.2432106371713113,0.0024919810914617,1048.8400193440766,False,False,False,False,,"[""21212""] || [""84378""]"
