StockCode,LineCount,TotalQuantity,Revenue,DescriptionVariants,RepresentativeDescription,TransactionCount,Support,SupportPercentage
22399,282,4088,4794.6,1,MAGNETS PACK OF 4 CHILDHOOD MEMORY,281,0.006964754870371288,0.6965
22838,281,936,13519.36,2,3 TIER CAKE TIN RED AND CREAM,281,0.006964754870371288,0.6965
23191,287,2201,3628.8899999999994,2,BUNDLE OF 3 RETRO NOTE BOOKS,281,0.006964754870371288,0.6965
21949,281,2636,3224.28,1,SET OF 6 STRAWBERRY CHOPSTICKS,280,0.0069399692658503945,0.694
22093,283,2367,1457.38,1,MOTORING TISSUE BOX,280,0.0069399692658503945,0.694
23165,283,3114,5141.0599999999995,1,LARGE CERAMIC TOP STORAGE JAR,280,0.0069399692658503945,0.694
84559A,281,1415,1324.04,1,3D SHEET OF DOG STICKERS,280,0.0069399692658503945,0.694
84950,281,7919,5251.85,1,ASSORTED COLOUR T-LIGHT HOLDER,280,0.0069399692658503945,0.694
21090,280,3109,1730.79,1,SET/6 COLLAGE PAPER PLATES,279,0.0069151836613295,0.6915
21466,280,937,3517.29,1,RED FLOWER CROCHET FOOD COVER,279,0.0069151836613295,0.6915
35004B,280,1500,6932.150000000001,1,SET OF 3 BLACK FLYING DUCKS,279,0.0069151836613295,0.6915
21058,282,2413,2070.85,1,PARTY INVITES WOODLAND,278,0.006890398056808605,0.689
21431,279,1483,2511.3599999999997,1,GREEN GINGHAM FLOWER JEWELLERY BOX,278,0.006890398056808605,0.689
22165,282,991,7844.22,1,"DIAMANTE HEART SHAPED WALL MIRROR,",278,0.006890398056808605,0.689
22956,286,2607,5110.530000000001,1,36 FOIL HEART CAKE CASES,278,0.006890398056808605,0.689
23000,279,3169,1368.28,1,TRAVEL CARD WALLET TRANSPORT,278,0.006890398056808605,0.689
23052,278,654,5949.34,1,RECYCLED ACAPULCO MAT TURQUOISE,278,0.006890398056808605,0.689
82613D,278,1196,1306.96,1,METAL SIGN CUPCAKE SINGLE HOOK,278,0.006890398056808605,0.689
84212,279,24795,11962.14,1,"ASSORTED FLOWER COLOUR ""LEIS""",278,0.006890398056808605,0.689
85199L,281,3545,2344.15,1,LARGE HANGING IVORY & RED WOOD BIRD,278,0.006890398056808605,0.689
22792,277,3596,3349.8999999999996,1,FLUTED ANTIQUE CANDLE HOLDER,277,0.006865612452287712,0.6866
23076,277,8076,9935.76,1,ICE CREAM SUNDAE LIP GLOSS,277,0.006865612452287712,0.6866
23234,278,1722,5079.78,1,BISCUIT TIN VINTAGE CHRISTMAS,277,0.006865612452287712,0.6866
23306,279,2808,4123.38,2,SET OF 36 DOILIES PANTRY DESIGN,277,0.006865612452287712,0.6866
21948,278,2308,2950.19,1,SET OF 6 CAKE CHOPSTICKS,276,0.006840826847766817,0.6841
22069,278,984,2221.7799999999997,1,BROWN PIRATE TREASURE CHEST,276,0.006840826847766817,0.6841
22322,276,1622,1536.51,2,BIRD DECORATION GREEN POLKADOT,276,0.006840826847766817,0.6841
22480,280,2416,2925.58,1,RED TEA TOWEL CLASSIC DESIGN,276,0.006840826847766817,0.6841
22613,283,3061,2429.0699999999997,1,PACK OF 20 SPACEBOY NAPKINS,276,0.006840826847766817,0.6841
23570,286,2772,4931.87,1,TRADITIONAL PICK UP STICKS GAME,276,0.006840826847766817,0.6841
85131D,276,1465,1111.4099999999999,2,BEADED CRYSTAL HEART PINK ON STICK,276,0.006840826847766817,0.6841
21587,287,2201,5482.95,1,COSY HOUR GIANT TUBE MATCHES,275,0.006816041243245923,0.6816
21675,276,1817,1610.6399999999999,1,BUTTERFLIES STICKERS,275,0.006816041243245923,0.6816
21680,276,2927,2543.95,1,WOODLAND STICKERS,275,0.006816041243245923,0.6816
22228,278,1727,1456.6,1,BUNNY WOODEN PAINTED WITH BIRD,275,0.006816041243245923,0.6816
22839,276,595,9329.09,2,3 TIER CAKE TIN GREEN AND CREAM,275,0.006816041243245923,0.6816
48189,275,1322,8487.26,2,DOOR MAT FRIENDSHIP,275,0.006816041243245923,0.6816
21100,275,2546,3812.58,1,CHARLIE AND LOLA CHARLOTTE BAG,274,0.006791255638725028,0.6791
21801,275,3753,1618.71,1,CHRISTMAS TREE DECORATION WITH BELL,274,0.006791255638725028,0.6791
22309,275,1341,3509.68,1,TEA COSY RED STRIPE,274,0.006791255638725028,0.6791
22443,275,698,5545.400000000001,1,GROW YOUR OWN HERBS SET OF 3,274,0.006791255638725028,0.6791
22991,279,3887,7604.889999999999,1,GIRAFFE WOODEN RULER,274,0.006791255638725028,0.6791
23144,275,5089,4197.83,1,ZINC T-LIGHT HOLDER STARS SMALL,274,0.006791255638725028,0.6791
23238,278,1849,7771.610000000001,1,SET OF 4 KNICK KNACK TINS LONDON,274,0.006791255638725028,0.6791
84913A,274,629,2287.26,1,SOFT PINK ROSE TOWEL,274,0.006791255638725028,0.6791
21846,274,1625,3907.4,1,PINK DIAMANTE PEN IN GIFT BOX,273,0.0067664700342041344,0.6766
22066,280,3435,2729.16,1,LOVE HEART TRINKET POT,273,0.0067664700342041344,0.6766
22518,274,1412,2939.7500000000005,1,CHILDS GARDEN BRUSH BLUE,273,0.0067664700342041344,0.6766
22664,273,1445,3006.78,1,TOY TIDY DOLLY GIRL DESIGN,273,0.0067664700342041344,0.6766
22675,276,2235,2775.03,1,FRENCH KITCHEN SIGN BLUE METAL,273,0.0067664700342041344,0.6766
85039B,275,1670,2213.49,1,S/4 IVORY MINI ROSE CANDLE IN BOWL,273,0.0067664700342041344,0.6766
22971,274,2431,5849.29,1,QUEENS GUARD COFFEE MUG,272,0.00674168442968324,0.6742
51014C,274,4367,2837.25,1,"FEATHER PEN,COAL BLACK",272,0.00674168442968324,0.6742
22136,276,1995,3340.6699999999996,1,LOVE HEART SOCK HANGER,271,0.006716898825162345,0.6717
22162,276,1258,3868.61,1,HEART GARLAND RUSTIC PADDED,271,0.006716898825162345,0.6717
22220,271,746,6895.389999999999,1,CAKE STAND LOVEBIRD 2 TIER WHITE,271,0.006716898825162345,0.6717
22338,278,6150,2197.3500000000004,1,STAR DECORATION PAINTED ZINC,271,0.006716898825162345,0.6717
22890,272,832,8143.82,1,NOVELTY BISCUITS CAKE STAND 3 TIER,271,0.006716898825162345,0.6717
22965,273,1888,3932.7500000000005,2,3 TRADITIONAl BISCUIT CUTTERS SET,271,0.006716898825162345,0.6717
21067,271,4792,3873.2200000000003,1,VINTAGE RED TEATIME MUG,270,0.006692113220641452,0.6692
21830,273,7975,3320.46,1,ASSORTED CREEPY CRAWLIES,270,0.006692113220641452,0.6692
85231G,275,1502,1313.84,1,ORANGE SCENTED SET/9 T-LIGHTS,270,0.006692113220641452,0.6692
85132A,269,1371,5427.2699999999995,1,CHARLIE + LOLA BISCUITS TINS,269,0.006667327616120557,0.6667
21735,268,887,11503.15,1,TWO DOOR CURIO CABINET,268,0.006642542011599663,0.6643
22202,269,1090,4400.12,2,MILK PAN PINK RETROSPOT,268,0.006642542011599663,0.6643
22718,268,2655,1163.22,1,CARD CAT AND TREE,268,0.006642542011599663,0.6643
23109,272,2386,6835.02,2,PACK OF SIX LED TEA LIGHTS,268,0.006642542011599663,0.6643
21249,267,1679,4841.39,2,WOODLAND HEIGHT CHART STICKERS,267,0.006617756407078769,0.6618
22176,269,1199,3592.9000000000005,2,BLUE OWL SOFT TOY,267,0.006617756407078769,0.6618
22920,269,3521,2234.21,1,HERB MARKER BASIL,267,0.006617756407078769,0.6618
23177,270,2532,5521.29,1,TREASURE ISLAND BOOK BOX,267,0.006617756407078769,0.6618
37500,268,887,6869.719999999999,1,TEA TIME TEAPOT IN GIFT BOX,267,0.006617756407078769,0.6618
84912B,269,1145,3141.4,1,GREEN ROSE WASHBAG,267,0.006617756407078769,0.6618
16236,271,2666,599.31,1,KITTY PENCIL ERASERS,266,0.006592970802557874,0.6593
21905,266,1623,2157.87,1,MORE BUTTER METAL SIGN,266,0.006592970802557874,0.6593
22334,270,2246,3578.7599999999998,1,DINOSAUR PARTY BAG + STICKER SET,266,0.006592970802557874,0.6593
22942,267,1271,9899.68,1,CHRISTMAS LIGHTS 10 SANTAS,266,0.006592970802557874,0.6593
22995,268,2381,1058.64,1,TRAVEL CARD WALLET SUKI,266,0.006592970802557874,0.6593
22314,270,1162,4085.88,1,OFFICE MUG WARMER CHOC+BLUE,265,0.00656818519803698,0.6568
22519,267,1443,3019.23,1,CHILDS GARDEN BRUSH PINK,265,0.00656818519803698,0.6568
22689,266,1094,8382.62,1,DOORMAT MERRY CHRISTMAS RED,265,0.00656818519803698,0.6568
22917,266,2034,1418.42,1,HERB MARKER ROSEMARY,265,0.00656818519803698,0.6568
79323P,266,2281,13787.93,1,PINK CHERRY LIGHTS,265,0.00656818519803698,0.6568
22218,264,1232,5365.66,1,CAKE STAND LACE WHITE,264,0.006543399593516086,0.6543
22285,272,2719,4274.53,2,"DECORATION HEN ON NEST, HANGING",264,0.006543399593516086,0.6543
22291,269,3193,4412.929999999999,2,"SPRING DEC , HANGING CHICK CREAM",264,0.006543399593516086,0.6543
22474,266,984,4830.21,2,SPACEBOY TV DINNER TRAY,264,0.006543399593516086,0.6543
22972,265,1992,3421.7599999999998,2,CHILDREN'S SPACEBOY MUG,264,0.006543399593516086,0.6543
23184,266,874,4764.5,1,BULL DOG BOTTLE OPENER,264,0.006543399593516086,0.6543
79066K,265,1449,1284.49,1,RETRO MOD TRAY,264,0.006543399593516086,0.6543
82001S,266,3081,11579.85,2,VINYL RECORD FRAME SILVER,264,0.006543399593516086,0.6543
21389,270,2301,2011.4099999999999,1,IVORY HANGING DECORATION BIRD,263,0.006518613988995192,0.6519
22071,267,1546,4419.75,2,SMALL WHITE RETROSPOT MUG IN BOX,263,0.006518613988995192,0.6519
22475,266,778,3925.63,1,SKULL DESIGN TV DINNER TRAY,263,0.006518613988995192,0.6519
22916,268,2003,1396.0900000000001,1,HERB MARKER THYME,263,0.006518613988995192,0.6519
22918,267,1968,1356.8700000000001,1,HERB MARKER PARSLEY,263,0.006518613988995192,0.6519
84849D,264,1572,2641.93,1,HOT BATHS SOAP HOLDER,263,0.006518613988995192,0.6519
21171,263,1858,2599.0299999999997,1,BATHROOM METAL SIGN,262,0.006493828384474297,0.6494
22057,262,3076,4035.57,1,CERAMIC PLATE STRAWBERRY DESIGN,262,0.006493828384474297,0.6494
15034,262,10182,1422.45,1,PAPER POCKET TRAVELING FAN,261,0.0064690427799534034,0.6469
21528,261,904,5721.52,1,DAIRY MAID TRADITIONAL TEAPOT,261,0.0064690427799534034,0.6469
21537,268,1049,4526.59,2,RED RETROSPOT PUDDING BOWL,261,0.0064690427799534034,0.6469
22047,261,8250,3351.0,1,EMPIRE GIFT WRAP,261,0.0064690427799534034,0.6469
22919,264,1829,1279.3400000000001,1,HERB MARKER MINT,261,0.0064690427799534034,0.6469
23147,265,1868,2752.2,1,SINGLE ANTIQUE ROSE HOOK IVORY,261,0.0064690427799534034,0.6469
85015,261,2923,2787.89,1,SET OF 12 VINTAGE POSTCARD SET,261,0.0064690427799534034,0.6469
21241,261,2213,1869.07,2,GREEN SPOTTY CUP,260,0.006444257175432509,0.6444
22452,262,1347,3558.3,2,MEASURING TAPE BABUSHKA PINK,260,0.006444257175432509,0.6444
23231,260,7277,3008.34,3,WRAP DOILEY DESIGN,260,0.006444257175432509,0.6444
23534,261,1387,8608.9,2,WALL ART STOP FOR TEA,260,0.006444257175432509,0.6444
84596L,260,1541,1022.68,1,BISCUITS SMALL BOWL LIGHT BLUE,260,0.006444257175432509,0.6444
21163,270,2817,1788.3,1,DO NOT TOUCH MY STUFF DOOR HANGER,259,0.006419471570911614,0.6419
21706,259,1355,5086.96,2,FOLDING UMBRELLA RED/WHITE POLKADOT,259,0.006419471570911614,0.6419
22209,261,1428,1777.1,1,WOOD STAMP SET HAPPY BIRTHDAY,259,0.006419471570911614,0.6419
22539,261,5744,2313.24,1,MINI JIGSAW DOLLY GIRL,259,0.006419471570911614,0.6419
23582,262,4802,10206.41,1,VINTAGE DOILY JUMBO BAG RED,259,0.006419471570911614,0.6419
21467,260,1029,3278.75,1,CHERRY CROCHET FOOD COVER,258,0.006394685966390721,0.6395
22250,264,1524,1387.94,1,DECORATION BUTTERFLY MAGIC GARDEN,258,0.006394685966390721,0.6395
22451,264,1394,4715.4400000000005,2,SILK PURSE BABUSHKA RED,258,0.006394685966390721,0.6395
23118,258,813,6102.18,1,PARISIENNE JEWELLERY DRAWER,258,0.006394685966390721,0.6395
11001,262,4882,7504.9,1,ASSTD DESIGN RACING CAR PEN,257,0.006369900361869826,0.637
22472,257,1111,5256.14,2,TV DINNER TRAY DOLLY GIRL,257,0.006369900361869826,0.637
23078,257,6831,8553.34,1,ICE CREAM PEN LIP GLOSS,257,0.006369900361869826,0.637
23080,261,1074,9117.62,1,RED METAL BOX TOP SECRET,257,0.006369900361869826,0.637
23100,263,2166,2739.38,1,SILVER BELLS TABLE DECORATION,257,0.006369900361869826,0.637
23571,262,2841,6406.91,1,TRADITIONAL NAUGHTS & CROSSES,257,0.006369900361869826,0.637
85040B,262,2472,3863.8199999999997,1,SET/4 BLUE FLOWER CANDLES IN BOWL,257,0.006369900361869826,0.637
22067,258,1887,3075.5399999999995,1,CHOC TRUFFLE GOLD TRINKET POT,256,0.006345114757348932,0.6345
22190,259,1428,2660.31,1,LOCAL CAFE MUG,256,0.006345114757348932,0.6345
23229,256,1869,6739.71,2,VINTAGE DONKEY TAIL GAME,256,0.006345114757348932,0.6345
85065,256,620,7524.44,1,CREAM SWEETHEART TRAYS,256,0.006345114757348932,0.6345
21123,259,2781,3430.56,2,SET/10 IVORY POLKADOT PARTY CANDLES,255,0.006320329152828037,0.632
21642,265,4420,2584.37,1,ASSORTED TUTTI FRUTTI PEN,255,0.006320329152828037,0.632
21894,257,1345,1877.47,1,POTTING SHED SEED ENVELOPES,255,0.006320329152828037,0.632
22362,255,764,2460.6800000000003,1,GLASS JAR PEACOCK BATH SALTS,255,0.006320329152828037,0.632
22376,259,543,2721.22,1,AIRLINE BAG VINTAGE JET SET WHITE,255,0.006320329152828037,0.632
22678,255,1410,1895.59,2,FRENCH BLUE METAL DOOR SIGN 3,255,0.006320329152828037,0.632
23110,256,700,4147.18,1,PARISIENNE KEY CABINET,255,0.006320329152828037,0.632
23158,255,2633,5513.83,1,SET OF 5 LUCKY CAT MAGNETS,255,0.006320329152828037,0.632
22277,256,1441,3024.1400000000003,1,COSMETIC BAG VINTAGE ROSE PAISLEY,254,0.006295543548307143,0.6296
22618,255,740,7203.25,1,COOKING SET RETROSPOT,254,0.006295543548307143,0.6296
21819,262,3896,2289.6,1,GLITTER CHRISTMAS STAR,253,0.006270757943786249,0.6271
22402,257,3445,3032.8,1,MAGNETS PACK OF 4 VINTAGE COLLAGE,253,0.006270757943786249,0.6271
72807B,257,1116,5011.22,1,SET/3 OCEAN SCENT CANDLE JEWEL BOX,253,0.006270757943786249,0.6271
22604,256,2035,5003.5199999999995,2,SET OF 4 NAPKIN CHARMS CUTLERY,252,0.006245972339265354,0.6246
21125,258,2161,2260.14,1,SET 6 FOOTBALL CELEBRATION CANDLES,251,0.006221186734744461,0.6221
21159,252,2117,1462.77,1,MOODY BOY DOOR HANGER,251,0.006221186734744461,0.6221
21945,253,1891,1345.52,1,STRAWBERRIES DESIGN FLANNEL,251,0.006221186734744461,0.6221
22671,252,1716,2859.2499999999995,1,FRENCH LAUNDRY SIGN BLUE METAL,251,0.006221186734744461,0.6221
15044A,250,4964,13210.85,1,PINK PAPER PARASOL,250,0.006196401130223566,0.6196
20716,253,1538,1933.81,1,PARTY FOOD SHOPPER BAG,250,0.006196401130223566,0.6196
22735,254,1484,2646.1,1,RIBBON REEL SOCKS AND MITTENS,250,0.006196401130223566,0.6196
22854,252,1173,5700.99,1,CREAM SWEETHEART EGG HOLDER,250,0.006196401130223566,0.6196
40016,251,15682,5599.1,1,CHINESE DRAGON PAPER LANTERNS,250,0.006196401130223566,0.6196
20956,254,2381,3160.25,1,PORCELAIN T-LIGHT HOLDERS ASSORTED,249,0.006171615525702672,0.6172
21826,259,1825,2373.24,1,EIGHT PIECE DINOSAUR SET,249,0.006171615525702672,0.6172
22589,254,1385,3835.3199999999997,1,CARDHOLDER GINGHAM STAR,249,0.006171615525702672,0.6172
23197,250,1478,2303.5,2,SKETCHBOOK MAGNETIC SHOPPING LIST,249,0.006171615525702672,0.6172
85114B,250,2122,3918.15,1,IVORY ENCHANTED FOREST PLACEMAT,249,0.006171615525702672,0.6172
20984,254,5875,1947.7599999999998,1,12 PENCILS TALL TUBE POSY,248,0.006146829921181778,0.6147
21491,250,2878,5367.009999999999,1,SET OF THREE VINTAGE GIFT WRAPS,248,0.006146829921181778,0.6147
22260,253,1571,1613.9599999999998,1,FELT EGG COSY BLUE RABBIT,248,0.006146829921181778,0.6147
22261,259,2112,2035.1599999999999,1,FELT EGG COSY WHITE RABBIT,248,0.006146829921181778,0.6147
20702,250,795,3351.95,1,PINK PADDED MOBILE,247,0.006122044316660883,0.6122
22097,255,2081,1304.26,1,SWALLOW SQUARE TISSUE BOX,247,0.006122044316660883,0.6122
23148,254,2139,1816.31,2,MINIATURE ANTIQUE ROSE HOOK IVORY,247,0.006122044316660883,0.6122
23166,250,78033,81700.92000000001,1,MEDIUM CERAMIC TOP STORAGE JAR,247,0.006122044316660883,0.6122
21408,246,715,3134.29,1,SPOTTY PINK DUCK DOORSTOP,246,0.006097258712139989,0.6097
21439,249,2288,2880.09,1,BASKET OF TOADSTOOLS,246,0.006097258712139989,0.6097
21586,252,2657,6185.85,1,KINGS CHOICE GIANT TUBE MATCHES,246,0.006097258712139989,0.6097
22152,254,6331,2687.52,1,PLACE SETTING WHITE STAR,246,0.006097258712139989,0.6097
22891,246,686,3353.94,1,TEA FOR ONE POLKADOT,246,0.006097258712139989,0.6097
23012,248,1071,4197.110000000001,1,GLASS APOTHECARY BOTTLE PERFUME,246,0.006097258712139989,0.6097
23083,249,1932,7250.900000000001,1,SET 6 PAPER TABLE LANTERN STARS,246,0.006097258712139989,0.6097
16238,246,2523,579.68,1,PARTY TIME PENCIL ERASERS,245,0.006072473107619095,0.6072
23310,246,12050,4997.28,1,BUBBLEGUM RING ASSORTED,245,0.006072473107619095,0.6072
22842,245,843,5477.33,2,BISCUIT TIN VINTAGE RED,244,0.006047687503098201,0.6048
22249,248,1636,1434.6599999999999,1,DECORATION WHITE CHICK MAGIC GARDEN,243,0.006022901898577306,0.6023
22341,245,3481,5725.41,1,LOVE GARLAND PAINTED ZINC,243,0.006022901898577306,0.6023
22719,246,1516,2056.1,2,GUMBALL MONOCHROME COAT RACK,243,0.006022901898577306,0.6023
22805,242,2316,3165.23,1,BLUE DRAWER KNOB ACRYLIC EDWARDIAN,242,0.005998116294056412,0.5998
82613B,242,918,1039.43,1,"METAL SIGN,CUPCAKE SINGLE HOOK",242,0.005998116294056412,0.5998
21063,241,1492,1286.87,1,PARTY INVITES JAZZ HEARTS,241,0.005973330689535518,0.5973
22495,243,954,2729.5400000000004,1,SET OF 2 ROUND TINS CAMEMBERT,241,0.005973330689535518,0.5973
22533,246,4670,1844.76,2,MAGIC DRAWING SLATE BAKE A CAKE,241,0.005973330689535518,0.5973
22926,243,758,4632.17,1,IVORY GIANT GARDEN THERMOMETER,241,0.005973330689535518,0.5973
23005,244,4733,2126.55,1,TRAVEL CARD WALLET I LOVE LONDON,241,0.005973330689535518,0.5973
23112,241,546,4507.08,1,PARISIENNE CURIO CABINET,241,0.005973330689535518,0.5973
21206,242,2168,3089.35,1,STRAWBERRY HONEYCOMB GARLAND,240,0.005948545085014623,0.5949
21211,241,2419,3385.94,1,SET OF 72 SKULL PAPER DOILIES,240,0.005948545085014623,0.5949
21648,241,2987,4044.21,1,ASSORTED TUTTI FRUTTI SMALL PURSE,239,0.00592375948049373,0.5924
22420,245,2117,1019.85,1,LIPSTICK PEN BABY PINK,239,0.00592375948049373,0.5924
22695,244,1500,2145.87,1,WICKER WREATH SMALL,239,0.00592375948049373,0.5924
84581,241,511,1940.15,1,DOG TOY WITH PINK CROCHET SKIRT,239,0.00592375948049373,0.5924
21201,245,2755,6555.37,1,TROPICAL HONEYCOMB PAPER GARLAND,238,0.005898973875972835,0.5899
21446,246,1266,1683.61,1,12 RED ROSE PEG PLACE SETTINGS,238,0.005898973875972835,0.5899
22773,242,2483,3306.2799999999997,2,GREEN DRAWER KNOB ACRYLIC EDWARDIAN,238,0.005898973875972835,0.5899
22978,238,2464,9564.98,1,PANTRY ROLLING PIN,238,0.005898973875972835,0.5899
23232,239,8526,3436.92,2,WRAP VINTAGE LEAF DESIGN,238,0.005898973875972835,0.5899
21432,239,942,5435.91,1,SET OF 3 CASES WOODLAND DESIGN,237,0.005874188271451941,0.5874
22310,241,1801,3270.96,2,IVORY KNITTED MUG COSY,237,0.005874188271451941,0.5874
23389,239,1115,4751.49,2,SPACEBOY MINI BACKPACK,237,0.005874188271451941,0.5874
22268,245,2554,1271.29,2,EASTER DECORATION SITTING BUNNY,236,0.005849402666931046,0.5849
22514,236,1092,2223.92,1,CHILDS GARDEN SPADE BLUE,236,0.005849402666931046,0.5849
47570B,238,986,9855.5,1,TEA TIME TABLE CLOTH,236,0.005849402666931046,0.5849
72807A,238,980,4547.16,1,SET/3 ROSE CANDLE IN JEWELLED BOX,236,0.005849402666931046,0.5849
85047,240,1051,6664.329999999999,1,WHITE BEADED GARLAND STRING 20LIGHT,236,0.005849402666931046,0.5849
22400,238,2462,2064.56,1,MAGNETS PACK OF 4 HOME SWEET HOME,235,0.005824617062410152,0.5825
23154,240,2701,5842.88,1,SET OF 4 JAM JAR MAGNETS,235,0.005824617062410152,0.5825
23230,235,7976,3217.92,1,WRAP ALPHABET DESIGN,235,0.005824617062410152,0.5825
84691,236,2747,2225.5,1,PACK 20 DOLLY PEGS,235,0.005824617062410152,0.5825
84912A,236,1099,3023.25,1,PINK ROSE WASHBAG,235,0.005824617062410152,0.5825
22021,239,1437,2469.91,1,BLUE FELT EASTER EGG BASKET,234,0.005799831457889258,0.58
22117,234,1769,5222.49,1,METAL SIGN HER DINNER IS SERVED,234,0.005799831457889258,0.58
15044C,234,970,3042.03,1,PURPLE PAPER PARASOL,233,0.005775045853368363,0.5775
21039,233,1319,3445.6699999999996,2,RED RETROSPOT SHOPPING BAG,233,0.005775045853368363,0.5775
21070,236,2050,2108.5,1,VINTAGE BILLBOARD MUG,233,0.005775045853368363,0.5775
21192,241,2235,4040.5899999999997,1,WHITE BELL HONEYCOMB PAPER,233,0.005775045853368363,0.5775
21942,233,1689,1164.5,1,SKULLS DESIGN FLANNEL,233,0.005775045853368363,0.5775
22342,233,1820,2531.33,1,HOME GARLAND PAINTED ZINC,233,0.005775045853368363,0.5775
22921,234,1801,1253.29,1,HERB MARKER CHIVES,233,0.005775045853368363,0.5775
23283,233,994,7003.38,2,DOORMAT VINTAGE LEAF,233,0.005775045853368363,0.5775
23329,250,1767,3038.1899999999996,1,DECORATIVE WICKER HEART LARGE,233,0.005775045853368363,0.5775
23333,243,2089,2695.45,1,IVORY WICKER HEART MEDIUM,233,0.005775045853368363,0.5775
84754,239,2211,2808.45,1,S/15 SILVER GLASS BAUBLES IN BAG,233,0.005775045853368363,0.5775
21705,235,2563,3210.66,1,BAG 500g SWIRLY MARBLES,232,0.00575026024884747,0.575
21883,232,2413,1243.75,1,STARS GIFT TAPE,232,0.00575026024884747,0.575
22085,233,2545,6904.52,1,PAPER CHAIN KIT SKULLS,232,0.00575026024884747,0.575
22679,232,1265,1699.44,2,FRENCH BLUE METAL DOOR SIGN 4,232,0.00575026024884747,0.575
22680,234,1378,1847.95,2,FRENCH BLUE METAL DOOR SIGN 5,232,0.00575026024884747,0.575
22974,234,1738,2977.7899999999995,1,CHILDRENS DOLLY GIRL MUG,232,0.00575026024884747,0.575
23368,236,2379,1679.5500000000002,1,SET 12 COLOUR PENCILS DOLLY GIRL,232,0.00575026024884747,0.575
84659A,233,609,1522.2199999999998,1,WHITE TRAVEL ALARM CLOCK,232,0.00575026024884747,0.575
22862,238,781,3500.51,1,LOVE HEART NAPKIN BOX,231,0.005725474644326575,0.5725
23167,238,5847,4476.009999999999,1,SMALL CERAMIC TOP STORAGE JAR,231,0.005725474644326575,0.5725
21055,231,404,4032.31,1,TOOL BOX SOFT TOY,230,0.0057006890398056806,0.5701
23302,233,1536,2181.4199999999996,1,KNEELING MAT HOUSEWORK DESIGN,230,0.0057006890398056806,0.5701
84558A,235,1334,3924.4200000000005,1,3D DOG PICTURE PLAYING CARDS,230,0.0057006890398056806,0.5701
21109,233,1181,4550.95,2,"LARGE CAKE TOWEL, CHOCOLATE SPOTS",229,0.005675903435284787,0.5676
23393,231,801,3207.91,1,HOME SWEET HOME CUSHION COVER,229,0.005675903435284787,0.5676
84559B,231,1267,1157.25,1,3D SHEET OF CAT STICKERS,229,0.005675903435284787,0.5676
85232D,229,711,3707.04,1,SET/3 DECOUPAGE STACKING TINS,229,0.005675903435284787,0.5676
15044D,230,1597,4565.56,1,RED PAPER PARASOL,228,0.005651117830763892,0.5651
21333,228,1080,3262.9,1,CLASSIC WHITE FRAME,228,0.005651117830763892,0.5651
84596E,230,1167,1233.2,1,SMALL LICORICE DES PINK BOWL,228,0.005651117830763892,0.5651
21288,227,990,2586.9900000000002,1,STRIPEY CHOCOLATE NESTING BOXES,227,0.005626332226242998,0.5626
22293,232,2036,2866.16,2,HANGING CHICK GREEN DECORATION,227,0.005626332226242998,0.5626
22325,228,702,3168.6800000000003,1,MOBILE VINTAGE HEARTS,227,0.005626332226242998,0.5626
23146,231,798,2645.26,1,TRIPLE HOOK ANTIQUE IVORY ROSE,227,0.005626332226242998,0.5626
51014L,228,3457,2232.5499999999997,1,"FEATHER PEN,LIGHT PINK",227,0.005626332226242998,0.5626
21358,226,1146,1421.22,1,TOAST ITS - HAPPY BIRTHDAY,226,0.005601546621722104,0.5602
22292,231,2785,3783.97,2,HANGING CHICK YELLOW DECORATION,226,0.005601546621722104,0.5602
