RowIndex,TransactionID
8730,Year 2009-2010::511083
8731,Year 2009-2010::511084
8732,Year 2009-2010::511085
8733,Year 2009-2010::511086
8734,Year 2009-2010::511087
8735,Year 2009-2010::511089
8736,Year 2009-2010::511090
8737,Year 2009-2010::511091
8738,Year 2009-2010::511092
8739,Year 2009-2010::511093
8740,Year 2009-2010::511094
8741,Year 2009-2010::511095
8742,Year 2009-2010::511096
8743,Year 2009-2010::511097
8744,Year 2009-2010::511098
8745,Year 2009-2010::511099
8746,Year 2009-2010::511100
8747,Year 2009-2010::511101
8748,Year 2009-2010::511102
8749,Year 2009-2010::511103
8750,Year 2009-2010::511104
8751,Year 2009-2010::511105
8752,Year 2009-2010::511106
8753,Year 2009-2010::511107
8754,Year 2009-2010::511109
8755,Year 2009-2010::511110
8756,Year 2009-2010::511111
8757,Year 2009-2010::511112
8758,Year 2009-2010::511113
8759,Year 2009-2010::511114
8760,Year 2009-2010::511115
8761,Year 2009-2010::511117
8762,Year 2009-2010::511118
8763,Year 2009-2010::511119
8764,Year 2009-2010::511121
8765,Year 2009-2010::511122
8766,Year 2009-2010::511123
8767,Year 2009-2010::511124
8768,Year 2009-2010::511125
8769,Year 2009-2010::511126
8770,Year 2009-2010::511132
8771,Year 2009-2010::511133
8772,Year 2009-2010::511134
8773,Year 2009-2010::511135
8774,Year 2009-2010::511136
8775,Year 2009-2010::511137
8776,Year 2009-2010::511159
8777,Year 2009-2010::511160
8778,Year 2009-2010::511161
8779,Year 2009-2010::511164
8780,Year 2009-2010::511166
8781,Year 2009-2010::511174
8782,Year 2009-2010::511176
8783,Year 2009-2010::511177
8784,Year 2009-2010::511179
8785,Year 2009-2010::511185
8786,Year 2009-2010::511204
8787,Year 2009-2010::511209
8788,Year 2009-2010::511217
8789,Year 2009-2010::511218
8790,Year 2009-2010::511229
8791,Year 2009-2010::511233
8792,Year 2009-2010::511236
8793,Year 2009-2010::511239
8794,Year 2009-2010::511242
8795,Year 2009-2010::511247
8796,Year 2009-2010::511251
8797,Year 2009-2010::511259
8798,Year 2009-2010::511262
8799,Year 2009-2010::511265
8800,Year 2009-2010::511266
8801,Year 2009-2010::511267
8802,Year 2009-2010::511268
8803,Year 2009-2010::511269
8804,Year 2009-2010::511270
8805,Year 2009-2010::511271
8806,Year 2009-2010::511273
8807,Year 2009-2010::511274
8808,Year 2009-2010::511276
8809,Year 2009-2010::511277
8810,Year 2009-2010::511278
8811,Year 2009-2010::511279
8812,Year 2009-2010::511280
8813,Year 2009-2010::511281
8814,Year 2009-2010::511282
8815,Year 2009-2010::511283
8816,Year 2009-2010::511284
8817,Year 2009-2010::511285
8818,Year 2009-2010::511286
8819,Year 2009-2010::511287
8820,Year 2009-2010::511288
8821,Year 2009-2010::511289
8822,Year 2009-2010::511290
8823,Year 2009-2010::511291
8824,Year 2009-2010::511292
8825,Year 2009-2010::511294
8826,Year 2009-2010::511295
8827,Year 2009-2010::511296
8828,Year 2009-2010::511297
8829,Year 2009-2010::511298
8830,Year 2009-2010::511299
8831,Year 2009-2010::511300
8832,Year 2009-2010::511301
8833,Year 2009-2010::511302
8834,Year 2009-2010::511303
8835,Year 2009-2010::511304
8836,Year 2009-2010::511305
8837,Year 2009-2010::511306
8838,Year 2009-2010::511307
8839,Year 2009-2010::511308
8840,Year 2009-2010::511309
8841,Year 2009-2010::511310
8842,Year 2009-2010::511313
8843,Year 2009-2010::511314
8844,Year 2009-2010::511315
8845,Year 2009-2010::511316
8846,Year 2009-2010::511321
8847,Year 2009-2010::511322
8848,Year 2009-2010::511323
8849,Year 2009-2010::511324
8850,Year 2009-2010::511325
8851,Year 2009-2010::511326
8852,Year 2009-2010::511327
8853,Year 2009-2010::511328
8854,Year 2009-2010::511329
8855,Year 2009-2010::511330
8856,Year 2009-2010::511331
8857,Year 2009-2010::511332
8858,Year 2009-2010::511334
8859,Year 2009-2010::511335
8860,Year 2009-2010::511346
8861,Year 2009-2010::511356
8862,Year 2009-2010::511357
8863,Year 2009-2010::511362
8864,Year 2009-2010::511375
8865,Year 2009-2010::511401
8866,Year 2009-2010::511411
8867,Year 2009-2010::511432
8868,Year 2009-2010::511433
8869,Year 2009-2010::511434
8870,Year 2009-2010::511435
8871,Year 2009-2010::511437
8872,Year 2009-2010::511438
8873,Year 2009-2010::511439
8874,Year 2009-2010::511440
8875,Year 2009-2010::511441
8876,Year 2009-2010::511442
8877,Year 2009-2010::511445
8878,Year 2009-2010::511446
8879,Year 2009-2010::511447
8880,Year 2009-2010::511448
8881,Year 2009-2010::511449
8882,Year 2009-2010::511450
8883,Year 2009-2010::511451
8884,Year 2009-2010::511452
8885,Year 2009-2010::511460
8886,Year 2009-2010::511461
8887,Year 2009-2010::511463
8888,Year 2009-2010::511465
8889,Year 2009-2010::511466
8890,Year 2009-2010::511467
8891,Year 2009-2010::511468
8892,Year 2009-2010::511469
8893,Year 2009-2010::511471
8894,Year 2009-2010::511473
8895,Year 2009-2010::511474
8896,Year 2009-2010::511475
8897,Year 2009-2010::511476
8898,Year 2009-2010::511478
8899,Year 2009-2010::511479
8900,Year 2009-2010::511480
8901,Year 2009-2010::511481
8902,Year 2009-2010::511483
8903,Year 2009-2010::511484
8904,Year 2009-2010::511487
8905,Year 2009-2010::511488
8906,Year 2009-2010::511497
8907,Year 2009-2010::511498
8908,Year 2009-2010::511499
8909,Year 2009-2010::511500
8910,Year 2009-2010::511501
8911,Year 2009-2010::511503
8912,Year 2009-2010::511504
8913,Year 2009-2010::511505
8914,Year 2009-2010::511506
8915,Year 2009-2010::511507
8916,Year 2009-2010::511508
8917,Year 2009-2010::511509
8918,Year 2009-2010::511512
8919,Year 2009-2010::511513
8920,Year 2009-2010::511514
8921,Year 2009-2010::511515
8922,Year 2009-2010::511517
8923,Year 2009-2010::511522
8924,Year 2009-2010::511543
8925,Year 2009-2010::511544
8926,Year 2009-2010::511545
8927,Year 2009-2010::511546
8928,Year 2009-2010::511547
8929,Year 2009-2010::511548
8930,Year 2009-2010::511549
8931,Year 2009-2010::511550
8932,Year 2009-2010::511551
8933,Year 2009-2010::511552
8934,Year 2009-2010::511553
8935,Year 2009-2010::511554
8936,Year 2009-2010::511555
8937,Year 2009-2010::511556
8938,Year 2009-2010::511557
8939,Year 2009-2010::511558
8940,Year 2009-2010::511559
8941,Year 2009-2010::511564
8942,Year 2009-2010::511573
8943,Year 2009-2010::511585
8944,Year 2009-2010::511602
8945,Year 2009-2010::511610
8946,Year 2009-2010::511611
8947,Year 2009-2010::511612
8948,Year 2009-2010::511613
8949,Year 2009-2010::511614
8950,Year 2009-2010::511615
8951,Year 2009-2010::511616
8952,Year 2009-2010::511618
8953,Year 2009-2010::511619
8954,Year 2009-2010::511620
8955,Year 2009-2010::511621
8956,Year 2009-2010::511631
8957,Year 2009-2010::511632
8958,Year 2009-2010::511633
8959,Year 2009-2010::511634
8960,Year 2009-2010::511635
8961,Year 2009-2010::511636
8962,Year 2009-2010::511637
8963,Year 2009-2010::511638
8964,Year 2009-2010::511639
8965,Year 2009-2010::511640
8966,Year 2009-2010::511641
8967,Year 2009-2010::511643
8968,Year 2009-2010::511650
8969,Year 2009-2010::511651
8970,Year 2009-2010::511652
8971,Year 2009-2010::511654
8972,Year 2009-2010::511655
8973,Year 2009-2010::511656
8974,Year 2009-2010::511668
8975,Year 2009-2010::511669
8976,Year 2009-2010::511670
8977,Year 2009-2010::511672
8978,Year 2009-2010::511675
8979,Year 2009-2010::511677
8980,Year 2009-2010::511678
8981,Year 2009-2010::511679
8982,Year 2009-2010::511680
8983,Year 2009-2010::511681
8984,Year 2009-2010::511682
8985,Year 2009-2010::511683
8986,Year 2009-2010::511684
8987,Year 2009-2010::511685
8988,Year 2009-2010::511687
8989,Year 2009-2010::511689
8990,Year 2009-2010::511690
8991,Year 2009-2010::511691
8992,Year 2009-2010::511698
8993,Year 2009-2010::511699
8994,Year 2009-2010::511700
8995,Year 2009-2010::511701
8996,Year 2009-2010::511702
8997,Year 2009-2010::511703
8998,Year 2009-2010::511704
8999,Year 2009-2010::511705
9000,Year 2009-2010::511706
9001,Year 2009-2010::511708
9002,Year 2009-2010::511709
9003,Year 2009-2010::511710
9004,Year 2009-2010::511734
9005,Year 2009-2010::511745
9006,Year 2009-2010::511760
9007,Year 2009-2010::511761
9008,Year 2009-2010::511762
9009,Year 2009-2010::511763
9010,Year 2009-2010::511772
9011,Year 2009-2010::511775
9012,Year 2009-2010::511777
9013,Year 2009-2010::511778
9014,Year 2009-2010::511779
9015,Year 2009-2010::511780
9016,Year 2009-2010::511781
9017,Year 2009-2010::511782
9018,Year 2009-2010::511783
9019,Year 2009-2010::511785
9020,Year 2009-2010::511786
9021,Year 2009-2010::511787
9022,Year 2009-2010::511789
9023,Year 2009-2010::511790
9024,Year 2009-2010::511791
9025,Year 2009-2010::511792
9026,Year 2009-2010::511796
9027,Year 2009-2010::511797
9028,Year 2009-2010::511798
9029,Year 2009-2010::511799
9030,Year 2009-2010::511801
9031,Year 2009-2010::511802
9032,Year 2009-2010::511803
9033,Year 2009-2010::511805
9034,Year 2009-2010::511808
9035,Year 2009-2010::511810
9036,Year 2009-2010::511816
9037,Year 2009-2010::511817
9038,Year 2009-2010::511818
9039,Year 2009-2010::511825
9040,Year 2009-2010::511828
9041,Year 2009-2010::511830
9042,Year 2009-2010::511832
9043,Year 2009-2010::511836
9044,Year 2009-2010::511839
9045,Year 2009-2010::511840
9046,Year 2009-2010::511841
9047,Year 2009-2010::511843
9048,Year 2009-2010::511844
9049,Year 2009-2010::511845
9050,Year 2009-2010::511846
9051,Year 2009-2010::511847
9052,Year 2009-2010::511848
9053,Year 2009-2010::511849
9054,Year 2009-2010::511850
9055,Year 2009-2010::511851
9056,Year 2009-2010::511852
9057,Year 2009-2010::511853
9058,Year 2009-2010::511854
9059,Year 2009-2010::511855
9060,Year 2009-2010::511856
9061,Year 2009-2010::511858
9062,Year 2009-2010::511859
9063,Year 2009-2010::511860
9064,Year 2009-2010::511861
9065,Year 2009-2010::511862
9066,Year 2009-2010::511863
9067,Year 2009-2010::511864
9068,Year 2009-2010::511865
9069,Year 2009-2010::511866
9070,Year 2009-2010::511867
9071,Year 2009-2010::511886
9072,Year 2009-2010::511889
9073,Year 2009-2010::511896
9074,Year 2009-2010::511900
9075,Year 2009-2010::511902
9076,Year 2009-2010::511905
9077,Year 2009-2010::511925
9078,Year 2009-2010::511926
9079,Year 2009-2010::511927
9080,Year 2009-2010::511928
9081,Year 2009-2010::511929
9082,Year 2009-2010::511930
9083,Year 2009-2010::511931
9084,Year 2009-2010::511932
9085,Year 2009-2010::511933
9086,Year 2009-2010::511934
9087,Year 2009-2010::511935
9088,Year 2009-2010::511936
9089,Year 2009-2010::511937
9090,Year 2009-2010::511938
9091,Year 2009-2010::511939
9092,Year 2009-2010::511940
9093,Year 2009-2010::511941
9094,Year 2009-2010::511942
9095,Year 2009-2010::511943
9096,Year 2009-2010::511944
9097,Year 2009-2010::511945
9098,Year 2009-2010::511946
9099,Year 2009-2010::511947
9100,Year 2009-2010::511949
9101,Year 2009-2010::511950
9102,Year 2009-2010::511951
9103,Year 2009-2010::511952
9104,Year 2009-2010::511954
9105,Year 2009-2010::511955
9106,Year 2009-2010::511957
9107,Year 2009-2010::511958
9108,Year 2009-2010::511959
9109,Year 2009-2010::511960
9110,Year 2009-2010::511961
9111,Year 2009-2010::511962
9112,Year 2009-2010::511963
9113,Year 2009-2010::511964
9114,Year 2009-2010::511967
9115,Year 2009-2010::511968
9116,Year 2009-2010::511969
9117,Year 2009-2010::511970
9118,Year 2009-2010::511971
9119,Year 2009-2010::511972
9120,Year 2009-2010::511976
9121,Year 2009-2010::511989
9122,Year 2009-2010::511990
9123,Year 2009-2010::511991
9124,Year 2009-2010::511992
9125,Year 2009-2010::511993
9126,Year 2009-2010::511994
9127,Year 2009-2010::511995
9128,Year 2009-2010::511998
9129,Year 2009-2010::512001
9130,Year 2009-2010::512004
9131,Year 2009-2010::512040
9132,Year 2009-2010::512045
9133,Year 2009-2010::512046
9134,Year 2009-2010::512047
9135,Year 2009-2010::512048
9136,Year 2009-2010::512049
9137,Year 2009-2010::512050
9138,Year 2009-2010::512051
9139,Year 2009-2010::512053
9140,Year 2009-2010::512055
9141,Year 2009-2010::512056
9142,Year 2009-2010::512057
9143,Year 2009-2010::512058
9144,Year 2009-2010::512059
9145,Year 2009-2010::512060
9146,Year 2009-2010::512062
9147,Year 2009-2010::512063
9148,Year 2009-2010::512064
9149,Year 2009-2010::512065
9150,Year 2009-2010::512066
9151,Year 2009-2010::512067
9152,Year 2009-2010::512068
9153,Year 2009-2010::512069
9154,Year 2009-2010::512070
9155,Year 2009-2010::512071
9156,Year 2009-2010::512072
9157,Year 2009-2010::512073
9158,Year 2009-2010::512074
9159,Year 2009-2010::512075
9160,Year 2009-2010::512076
9161,Year 2009-2010::512077
9162,Year 2009-2010::512078
9163,Year 2009-2010::512079
9164,Year 2009-2010::512080
9165,Year 2009-2010::512081
9166,Year 2009-2010::512082
9167,Year 2009-2010::512083
9168,Year 2009-2010::512084
9169,Year 2009-2010::512086
9170,Year 2009-2010::512087
9171,Year 2009-2010::512088
9172,Year 2009-2010::512089
9173,Year 2009-2010::512090
9174,Year 2009-2010::512091
9175,Year 2009-2010::512092
9176,Year 2009-2010::512093
9177,Year 2009-2010::512095
9178,Year 2009-2010::512096
9179,Year 2009-2010::512097
9180,Year 2009-2010::512098
9181,Year 2009-2010::512101
9182,Year 2009-2010::512102
9183,Year 2009-2010::512103
9184,Year 2009-2010::512104
9185,Year 2009-2010::512106
9186,Year 2009-2010::512107
9187,Year 2009-2010::512108
9188,Year 2009-2010::512109
9189,Year 2009-2010::512110
9190,Year 2009-2010::512111
9191,Year 2009-2010::512112
9192,Year 2009-2010::512113
9193,Year 2009-2010::512114
9194,Year 2009-2010::512115
9195,Year 2009-2010::512116
9196,Year 2009-2010::512117
9197,Year 2009-2010::512118
9198,Year 2009-2010::512119
9199,Year 2009-2010::512120
9200,Year 2009-2010::512121
9201,Year 2009-2010::512122
9202,Year 2009-2010::512123
9203,Year 2009-2010::512124
9204,Year 2009-2010::512125
9205,Year 2009-2010::512126
9206,Year 2009-2010::512127
9207,Year 2009-2010::512128
9208,Year 2009-2010::512130
9209,Year 2009-2010::512131
9210,Year 2009-2010::512132
9211,Year 2009-2010::512168
9212,Year 2009-2010::512169
9213,Year 2009-2010::512170
9214,Year 2009-2010::512171
9215,Year 2009-2010::512172
9216,Year 2009-2010::512173
9217,Year 2009-2010::512174
9218,Year 2009-2010::512175
9219,Year 2009-2010::512176
9220,Year 2009-2010::512177
9221,Year 2009-2010::512227
9222,Year 2009-2010::512229
9223,Year 2009-2010::512237
9224,Year 2009-2010::512244
9225,Year 2009-2010::512245
9226,Year 2009-2010::512247
9227,Year 2009-2010::512250
9228,Year 2009-2010::512259
9229,Year 2009-2010::512260
9230,Year 2009-2010::512261
9231,Year 2009-2010::512262
9232,Year 2009-2010::512268
9233,Year 2009-2010::512269
9234,Year 2009-2010::512270
9235,Year 2009-2010::512271
9236,Year 2009-2010::512273
9237,Year 2009-2010::512276
9238,Year 2009-2010::512277
9239,Year 2009-2010::512279
9240,Year 2009-2010::512280
9241,Year 2009-2010::512281
9242,Year 2009-2010::512282
9243,Year 2009-2010::512283
9244,Year 2009-2010::512284
9245,Year 2009-2010::512285
9246,Year 2009-2010::512286
9247,Year 2009-2010::512287
9248,Year 2009-2010::512288
9249,Year 2009-2010::512289
9250,Year 2009-2010::512290
9251,Year 2009-2010::512291
9252,Year 2009-2010::512292
9253,Year 2009-2010::512294
9254,Year 2009-2010::512295
9255,Year 2009-2010::512301
9256,Year 2009-2010::512302
9257,Year 2009-2010::512303
9258,Year 2009-2010::512304
9259,Year 2009-2010::512305
9260,Year 2009-2010::512306
9261,Year 2009-2010::512307
9262,Year 2009-2010::512309
9263,Year 2009-2010::512312
9264,Year 2009-2010::512316
9265,Year 2009-2010::512318
9266,Year 2009-2010::512319
9267,Year 2009-2010::512320
9268,Year 2009-2010::512321
9269,Year 2009-2010::512327
9270,Year 2009-2010::512329
9271,Year 2009-2010::512330
9272,Year 2009-2010::512331
9273,Year 2009-2010::512332
9274,Year 2009-2010::512335
9275,Year 2009-2010::512357
9276,Year 2009-2010::512369
9277,Year 2009-2010::512381
9278,Year 2009-2010::512386
9279,Year 2009-2010::512397
9280,Year 2009-2010::512398
9281,Year 2009-2010::512399
9282,Year 2009-2010::512400
9283,Year 2009-2010::512401
9284,Year 2009-2010::512402
9285,Year 2009-2010::512403
9286,Year 2009-2010::512405
9287,Year 2009-2010::512406
9288,Year 2009-2010::512407
9289,Year 2009-2010::512409
9290,Year 2009-2010::512411
9291,Year 2009-2010::512412
9292,Year 2009-2010::512414
9293,Year 2009-2010::512415
9294,Year 2009-2010::512416
9295,Year 2009-2010::512417
9296,Year 2009-2010::512418
9297,Year 2009-2010::512419
9298,Year 2009-2010::512420
9299,Year 2009-2010::512421
9300,Year 2009-2010::512422
9301,Year 2009-2010::512423
9302,Year 2009-2010::512425
9303,Year 2009-2010::512426
9304,Year 2009-2010::512432
9305,Year 2009-2010::512433
9306,Year 2009-2010::512434
9307,Year 2009-2010::512435
9308,Year 2009-2010::512436
9309,Year 2009-2010::512437
9310,Year 2009-2010::512439
9311,Year 2009-2010::512441
9312,Year 2009-2010::512453
9313,Year 2009-2010::512454
9314,Year 2009-2010::512455
9315,Year 2009-2010::512456
9316,Year 2009-2010::512457
9317,Year 2009-2010::512458
9318,Year 2009-2010::512459
9319,Year 2009-2010::512460
9320,Year 2009-2010::512461
9321,Year 2009-2010::512462
9322,Year 2009-2010::512464
9323,Year 2009-2010::512468
9324,Year 2009-2010::512494
9325,Year 2009-2010::512499
9326,Year 2009-2010::512504
9327,Year 2009-2010::512507
9328,Year 2009-2010::512510
9329,Year 2009-2010::512511
9330,Year 2009-2010::512512
9331,Year 2009-2010::512513
9332,Year 2009-2010::512514
9333,Year 2009-2010::512516
9334,Year 2009-2010::512517
9335,Year 2009-2010::512518
9336,Year 2009-2010::512519
9337,Year 2009-2010::512520
9338,Year 2009-2010::512522
9339,Year 2009-2010::512523
9340,Year 2009-2010::512525
9341,Year 2009-2010::512527
9342,Year 2009-2010::512528
9343,Year 2009-2010::512532
9344,Year 2009-2010::512533
9345,Year 2009-2010::512534
9346,Year 2009-2010::512535
9347,Year 2009-2010::512536
9348,Year 2009-2010::512537
9349,Year 2009-2010::512538
9350,Year 2009-2010::512539
9351,Year 2009-2010::512540
9352,Year 2009-2010::512541
9353,Year 2009-2010::512542
9354,Year 2009-2010::512544
9355,Year 2009-2010::512545
9356,Year 2009-2010::512546
9357,Year 2009-2010::512547
9358,Year 2009-2010::512548
9359,Year 2009-2010::512549
9360,Year 2009-2010::512550
9361,Year 2009-2010::512551
9362,Year 2009-2010::512552
9363,Year 2009-2010::512553
9364,Year 2009-2010::512554
9365,Year 2009-2010::512555
9366,Year 2009-2010::512556
9367,Year 2009-2010::512557
9368,Year 2009-2010::512558
9369,Year 2009-2010::512559
9370,Year 2009-2010::512560
9371,Year 2009-2010::512561
9372,Year 2009-2010::512562
9373,Year 2009-2010::512563
9374,Year 2009-2010::512564
9375,Year 2009-2010::512565
9376,Year 2009-2010::512566
9377,Year 2009-2010::512567
9378,Year 2009-2010::512568
9379,Year 2009-2010::512569
9380,Year 2009-2010::512571
9381,Year 2009-2010::512572
9382,Year 2009-2010::512585
9383,Year 2009-2010::512586
9384,Year 2009-2010::512587
9385,Year 2009-2010::512588
9386,Year 2009-2010::512589
9387,Year 2009-2010::512590
9388,Year 2009-2010::512591
9389,Year 2009-2010::512593
9390,Year 2009-2010::512594
9391,Year 2009-2010::512598
9392,Year 2009-2010::512599
9393,Year 2009-2010::512601
9394,Year 2009-2010::512602
9395,Year 2009-2010::512604
9396,Year 2009-2010::512605
9397,Year 2009-2010::512606
9398,Year 2009-2010::512607
9399,Year 2009-2010::512608
9400,Year 2009-2010::512609
9401,Year 2009-2010::512610
9402,Year 2009-2010::512611
9403,Year 2009-2010::512612
9404,Year 2009-2010::512613
9405,Year 2009-2010::512614
